PIXEL_INDEX,H,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Sm,Gd,O,MIN_LAT (deg),MAX_LAT(deg),MAX_LON deg,MIN_LON deg
1042,8.984678937464488e-05,0.05956532,0.061239774,0.1942326222113911,0.1876057134874059,0.021371918,0.1339499751560103,0.003023185,7.541853475119574e-06,2.0578028727557608e-06,6.796274291043302e-06,8.83515657835629e-06,0.3388964145356951,7.5,12.5,0,-5
1043,7.384578630351059e-05,0.079357448,0.05053432,0.1905178522307974,0.1852421882500803,0.022172104,0.1154899855177952,0.002240585,6.188190804578238e-06,1.6883386394507957e-06,4.504757581534823e-06,5.856184855995271e-06,0.354353434,7.5,12.5,5,0
1044,6.586214192640448e-05,0.081219971,0.091511494,0.2265249710663646,0.1594485284510622,0.029802132,0.1297991192541416,0.002149179,5.719046794724686e-06,1.5600120365384173e-06,0,0,0.2794714635705474,7.5,12.5,10,5
1045,7.487669314532887e-05,0.075134317,0.074673242,0.2135479425308083,0.1713541841340805,0.01607043,0.1011071667483591,0.001584795,3.4314234535636345e-06,9.356768573997204e-07,1.2180290275548055e-06,1.583437735821247e-06,0.3464458773369027,7.5,12.5,15,10
1046,5.7649254907812655e-05,0.062669668,0.049704914,0.1858500578712213,0.1425793495508218,0.034676429,0.1147454255437078,0.000867856,2.6565908781417724e-06,7.242081661036881e-07,0,0,0.4088452710460266,7.5,12.5,20,15
1047,5.3734323529750513e-05,0.068685748,0.035312504,0.1929634268105099,0.1168637444962111,0.055172356,0.1486170276573369,0.001011355,2.2884875516730024e-06,6.236196338500947e-07,0,0,0.381317191,7.5,12.5,25,20
1048,4.45047076068183e-05,0.063586447,0.019596673,0.1660026830188454,0.098442062,0.045753637,0.1521503013126971,0.000634466,1.42236158418324e-06,3.873316505641849e-07,0,0,0.4537874166183067,7.5,12.5,30,25
1049,5.092122586271186e-05,0.060821086,0.01633971,0.2017336544335985,0.12447987,0.045110553,0.1482366805037057,0.000793514,1.304455915612852e-06,3.550643569841596e-07,0,0,0.4024323511480514,7.5,12.5,35,30
1050,5.6829628872103725e-05,0.082928908,0.050394717,0.1771659604965336,0.128094305,0.034455509,0.1509453247493432,0.000694336,1.5240401168429572e-06,4.149620725946377e-07,0,0,0.3752621709228068,7.5,12.5,40,35
1051,6.617950357013782e-05,0.058778751,0.046678927,0.1890001128135833,0.1458824599581455,0.020173534,0.1053952185152403,0.00074062,1.2511202383152287e-06,3.4058816939772097e-07,0,0,0.4332826063956244,7.5,12.5,45,40
1052,6.443871064828757e-05,0.050161548,0.058374978,0.1736390340409799,0.1454459259844545,0.007004713,0.062066107,0.000433899,1.134251526938635e-06,3.087956632617174e-07,1.8559425677559384e-06,2.41272533808272e-06,0.502803645,7.5,12.5,50,45
1053,5.912697359870301e-05,0.057845181,0.067955832,0.1642361507262175,0.1371181420453032,0.004901727,0.063575186,0.000381193,1.112481031060528e-06,3.0284591160385257e-07,1.4178281176757663e-06,1.843176552978496e-06,0.5039227846873192,7.5,12.5,55,50
1054,5.185949731887961e-05,0.050385863,0.08329529,0.1741833268540374,0.1240455108389839,0.009998393,0.071066097,0.000475175,1.0609029261372171e-06,2.8866540043606965e-07,0,0,0.486497136,7.5,12.5,60,55
1055,4.904040606376254e-05,0.044051253,0.051112099,0.1667708233556122,0.1495530855380464,0.005322884,0.071804299,0.000317016,7.606952618864891e-07,2.0681744718023935e-07,0,0,0.5110185327056473,7.5,12.5,65,60
1056,6.698466451265884e-05,0.066021951,0.064427386,0.1978326838852727,0.1409293211661194,0.002012297,0.065421785,0.000435825,7.343486830959959e-07,1.9951985127939918e-07,0,0,0.4628508313682347,7.5,12.5,70,65
1057,7.131601593630332e-05,0.030953353,0.075001392,0.1823014580900443,0.1549565403255061,0.003123615,0.054940876,0.000458711,8.26021925734935e-07,2.2460944281278498e-07,5.389075814322861e-08,7.005798558619721e-08,0.4981915638974755,7.5,12.5,75,70
1058,7.325578253174866e-05,0.041313833,0.082813094,0.2022594719716534,0.1429674368068567,0.003449381,0.051884906,0.000489715,9.40064178872868e-07,2.556860643688641e-07,3.541786721643761e-07,4.604322738136888e-07,0.4747468956070605,7.5,12.5,80,75
1059,6.0913447055722287e-05,0.052208415,0.070761049,0.2044781305037602,0.1616894309682509,0.004116069,0.066521286,0.000644086,1.0352006209719989e-06,2.816105932855871e-07,0,0,0.4395193032502624,7.5,12.5,85,80
1060,6.563238081393597e-05,0.044520138,0.077098261,0.1884234003411312,0.1470617563370933,0.008344003,0.076100385,0.000543591,1.0795941752664852e-06,2.937733424758842e-07,0,0,0.4578414604153245,7.5,12.5,90,85
1061,6.50843450878409e-05,0.06226455,0.086341806,0.1932099427316907,0.1657814312459755,0.00384593,0.064501162,0.00042734,1.0144969194212516e-06,2.759463862261321e-07,0,0,0.4235614626124832,7.5,12.5,95,90
1062,7.111890025593591e-05,0.043708939,0.079245517,0.1890877495387183,0.1351538829424947,0.005744565,0.050504572,0.000420446,8.473379574506776e-07,2.3040980571715865e-07,0,0,0.4960621305665152,7.5,12.5,100,95
1063,5.438208171876998e-05,0.055791507,0.071904767,0.1928147641093204,0.1308426546107459,0.004598931,0.043260887,0.000287157,6.327773681296597e-07,1.718417772602606e-07,0,0,0.5004441440500313,7.5,12.5,105,100
1064,3.808833249923604e-05,0.030887399,0.066323919,0.2004681689168555,0.1552041307768404,0.004033761,0.044514568,0.000351812,6.615406129775182e-07,1.7970298475319858e-07,0,0,0.4981773101508251,7.5,12.5,110,105
1065,4.068417986732463e-05,0.026018762,0.070987736,0.1838004561616008,0.1456433060643397,0.004194757,0.051488143,0.00036934,5.5220500781572e-07,1.498638231522873e-07,0,0,0.5174561142505811,7.5,12.5,115,110
1066,4.2702800118328606e-05,0.034035469,0.09000753,0.1825316596250764,0.1380988264162323,0.001395525,0.051400889,0.00031804,5.519455944255818e-07,1.497444737184967e-07,6.238806547528432e-08,8.110448511786959e-08,0.5021685144166281,7.5,12.5,120,115
1067,2.3600303003282876e-05,0.049815197,0.089932755,0.1940863496358813,0.1568831584173334,0.000997064,0.041366193,0.000173114,3.623711015541229e-07,9.794716320944318e-08,0,0,0.4667221083536391,7.5,12.5,125,120
1068,4.26213220467765e-05,0.03078806,0.1026844673917535,0.1847777237187234,0.1667113056238382,0,0.036652055,0.00026401,4.139934680621156e-07,1.1205787429721146e-07,0,0,0.47807923,7.5,12.5,130,125
1069,4.031287814052248e-05,0.031129243,0.081908274,0.1711971704150933,0.1434655376526455,0.002586082,0.034685648,0.000203642,3.359395241890053e-07,9.083620461604892e-08,1.1987307801555057e-07,1.5583500142021577e-07,0.534783387,7.5,12.5,135,130
1070,5.01977294286332e-05,0.025541702,0.079902488,0.1958405875617529,0.1537128650388199,0.002031829,0.032185646,0.000302242,4.734816187014837e-07,1.2836205531761436e-07,0,0,0.5104318399820567,7.5,12.5,140,135
1071,5.499667924144846e-05,0.029045576,0.094225894,0.197150786,0.1653869761331653,0.001327129,0.030928272,0.000438445,7.023195155981018e-07,1.9077015552099066e-07,0,0,0.4814410321863817,7.5,12.5,145,140
1072,6.439049788407396e-05,0.051873939,0.083990884,0.1933062716248036,0.1514256955013272,0.001520017,0.036850147,0.000237231,7.899721460031179e-07,2.147126251679824e-07,0,0,0.4807304201124861,7.5,12.5,150,145
1073,6.970032386681253e-05,0.047163437,0.1073665031306646,0.201295671,0.1720690531757404,0,0.03139703,0.000439523,8.569823854858512e-07,2.3295224595975937e-07,0,0,0.4401979912592503,7.5,12.5,155,150
1074,7.312705745519561e-05,0.028504494,0.1067182694023446,0.2045284366325049,0.149762675,0.002896716,0.029375347,0.000503604,1.148801261757826e-06,3.126213229660655e-07,0,0,0.4776358697045144,7.5,12.5,160,155
1075,4.914462838557876e-05,0.026504033,0.097232683,0.182682749,0.1607253819021124,0,0.02937925,0.000436255,7.006229743317656e-07,1.9036466524218398e-07,1.1886765728231217e-07,1.545279544670058e-07,0.5029893392140004,7.5,12.5,165,160
1076,5.837813648771085e-05,0.008049515,0.09334661,0.20417798,0.155216909,0.001272226,0.027795831,0.000394009,8.315250795210997e-07,2.2608421469219163e-07,0,0,0.5096874849950952,7.5,12.5,170,165
1077,4.457800365330648e-05,0.019376764,0.078960717,0.1779474002411706,0.1523043413130443,0.000818931,0.023864818,0.000275787,4.907430018062851e-07,1.3315498895356485e-07,0,0,0.5464060397179507,7.5,12.5,175,170
1078,5.597899470598849e-05,0.02293946,0.09252748,0.182684029,0.1365455313404862,0,0.021068614,7.48812002765041e-05,4.728425545266401e-07,1.2824054242331736e-07,0,0,0.5441034240928063,7.5,12.5,180,175
1079,4.03792967968385e-05,0.026990602,0.081640934,0.1811346493636172,0.1365918388393214,0.002061041,0.02587987,8.337321916688263e-05,3.881025843845425e-07,1.0510443003441235e-07,0,0,0.5455768184987819,12.5,17.5,-175,-180
1080,4.206169610147168e-05,0.033694615,0.098271807,0.1934466647287324,0.1515661105849393,0.000561362,0.028698899,0.000212117,2.93888895925653e-07,7.929345228816793e-08,0,0,0.4935059896555981,12.5,17.5,-170,-175
1081,2.416016482510056e-05,0.008103632,0.089477171,0.1950943749883453,0.1349063753777842,0.000728453,0.032577362,0.000382704,4.803892662532869e-07,1.3026143504599698e-07,2.596662936429761e-08,3.3756618173586895e-08,0.5387050970456967,12.5,17.5,-165,-170
1082,5.853645368626392e-06,0.019554099,0.08588819,0.1869383892795881,0.1444072902750185,0.001272455,0.026050471,0.000182049,4.67126962948631e-07,1.2663818178512386e-07,4.569354650347841e-07,5.940161045452194e-07,0.5356995585742137,12.5,17.5,-160,-165
1083,1.4953827576460688e-05,0.029514959,0.091458265,0.1855818404050162,0.1398864998527346,0.002070809,0.026563921,0.000199625,3.428212024390175e-07,9.268647922707277e-08,3.2843272131475216e-08,4.269625377091778e-08,0.5247086147538362,12.5,17.5,-155,-160
1084,4.603058673165214e-05,0.03390765,0.1272156533007629,0.213881497,0.132310371,0.000163983,0.03131085,0.000178422,4.0250681179978476e-07,1.0883595056696101e-07,0,0,0.4609850307976759,12.5,17.5,-150,-155
1085,5.932930264619169e-05,0.027856703,0.069083698,0.1633413589151147,0.1645650522381324,0.001763956,0.032973599,0.000224045,3.7359674137656453e-07,1.011699942885433e-07,0,0,0.540131785,12.5,17.5,-145,-150
1086,3.838205553708251e-05,0.021281392,0.067609326,0.1772118782496123,0.1459528683217412,0.00097296,0.034571388,0.000247902,3.6616073366700986e-07,9.913779735061669e-08,1.9621432188098866e-08,2.5507861844528543e-08,0.5521133921862057,12.5,17.5,-140,-145
1087,5.10341445772923e-05,0.010288459,0.082637028,0.172513459,0.1315096177762157,0.003214049,0.025449705,0.000259431,4.798454516305836e-07,1.3017437000634388e-07,0,0,0.5740766070011529,12.5,17.5,-135,-140
1088,5.4880762071929056e-05,0.014353159,0.074396596,0.1793810509095481,0.138477052,0.00142813,0.032602857,0.000307997,3.848019663601192e-07,1.042220281489093e-07,6.109281713573875e-08,7.942066227646037e-08,0.5589976464458226,12.5,17.5,-130,-135
1089,4.983844668202403e-05,0.019393196,0.1180481693649425,0.1862442545213966,0.1170276919519789,0.003871359,0.021791924,0.000226989,5.030167630942985e-07,1.3637558648214546e-07,0,0,0.5333459386253773,12.5,17.5,-125,-130
1090,3.3486214957552176e-05,0.029520715,0.079694493,0.1797363491622588,0.14585538,0.001478263,0.030204331,0.000251221,5.60255680511612e-07,1.5206067339477133e-07,2.340154720310489e-07,3.042201136403636e-07,0.5332245111063554,12.5,17.5,-120,-125
1091,1.513768117446185e-05,0.039379038,0.068811834,0.1825142619933466,0.14997809,0.00154036,0.033831446,0.000268405,5.38681178895541e-07,1.46165616041554e-07,1.0274550261269455e-07,1.3356915339650297e-07,0.5236605068600129,12.5,17.5,-115,-120
1092,2.4260318592634518e-05,0.033873265,0.06604128,0.1805904956237904,0.1589219832429181,0.0017845,0.03116094,0.000242739,5.139861161643654e-07,1.394423516427826e-07,5.862591324645541e-07,7.621368722039204e-07,0.5273585341230501,12.5,17.5,-110,-115
1093,1.1606231833898514e-05,0.023394164,0.084121038,0.1694129855510636,0.15240561,0.002629594,0.028452777,0.000293747,4.878950378152783e-07,1.323338140731033e-07,4.128678420972366e-07,5.367281947264076e-07,0.5392769095953226,12.5,17.5,-105,-110
1094,3.63744907378178e-05,0.036584539,0.098834652,0.2217879562108562,0.1591384434402245,0.001123572,0.031744097,0.000322386,8.216284898230556e-07,2.232770284431881e-07,2.5105888575109604e-07,3.263765514764248e-07,0.4504263571203929,12.5,17.5,-100,-105
1095,2.8395446863270157e-05,0.033668673,0.09830319,0.2228481814353879,0.1489664969582991,0.001021963,0.040311773,0.000517265,9.97247937970836e-07,2.712215470117623e-07,1.1490296876183345e-07,1.493738593903835e-07,0.4543325295839933,12.5,17.5,-95,-100
1096,3.993441923986917e-05,0.031867301,0.09905492,0.2112886038578834,0.1594582668520026,0.0018487,0.034314871,0.000691584,1.2462279959653233e-06,3.392044354273623e-07,5.597079998069791e-07,7.276203997490728e-07,0.461432946,12.5,17.5,-90,-95
1097,5.45815335308808e-05,0.035369088,0.098014083,0.2146358521064684,0.1410735082560025,0.001523383,0.041347228,0.00064361,1.4565930236526518e-06,3.966410207531364e-07,1.6552353441421511e-06,2.151805947384797e-06,0.4673330053126846,12.5,17.5,-85,-90
1098,4.90200436360076e-05,0.05217722,0.096200432,0.1967649439112016,0.153546178,0,0.048280597,0.000877222,1.7733155396182023e-06,4.831238387386376e-07,2.7984751132366947e-06,3.638017647207704e-06,0.4520956941167384,12.5,17.5,-80,-85
1099,2.7831869298692232e-05,0.061372208,0.090702074,0.19044032,0.142664297,0.004589119,0.067235857,0.001226925,2.590330574880126e-06,7.061572542938428e-07,3.195988446084908e-06,4.15478497991038e-06,0.4417307200713566,12.5,17.5,-75,-80
1100,4.783140287947336e-05,0.087419785,0.056693738,0.2349070499892017,0.1857492669656102,0.010166896,0.1342512943704505,0.001413349,3.915899034978138e-06,1.067863485078836e-06,0,0,0.289345806,12.5,17.5,-70,-75
1101,4.789646664333366e-05,0.046907292,0.054285927,0.1757455203271386,0.1276402732160372,0.023752728,0.1423679754647755,0.001305269,3.0084794871096026e-06,8.202750972221323e-07,0,0,0.4279432891848879,12.5,17.5,-65,-70
1102,4.133309922500516e-05,0.053243832,0.040056563,0.1660813565611067,0.1352232451760229,0.030736426,0.1736461511098516,0.001414798,3.4103966864435704e-06,9.299833801189722e-07,0,0,0.3995519543822899,12.5,17.5,-60,-65
1103,3.626254483347436e-05,0.050884599,0.00433989,0.1813790142619706,0.1150435124990556,0.041970509,0.1956827419083574,0.001497061,3.5022708448849174e-06,9.551209973781371e-07,0,0,0.4091619524190333,12.5,17.5,-55,-60
1104,5.367451270889412e-05,0.068428668,0.037514614,0.194350016,0.1117790511693004,0.041751156,0.1984823299549861,0.001951068,4.937380989779823e-06,1.34678635367093e-06,0,0,0.3456831372030937,12.5,17.5,-50,-55
1105,4.014783587412536e-05,0.067478634,0.042095793,0.169182748,0.117449868,0.047244856,0.1947565353082765,0.002337134,5.575789842159962e-06,1.5210294606812176e-06,0,0,0.359407187,12.5,17.5,-45,-50
1106,3.565685260057458e-05,0.060769674,0.023068657,0.1681370557739051,0.1242349732887697,0.03706385,0.1793669578845828,0.002210481,5.781547578579771e-06,1.5773699761791403e-06,3.054764362094696e-06,3.971193670723104e-06,0.40509831,12.5,17.5,-40,-45
1107,3.321097724554239e-05,0.039152366,0.030641426,0.1487611717308724,0.1391030640590785,0.030627869,0.1487663636783835,0.00234357,6.15256330580519e-06,1.678768417888538e-06,1.1821793312920812e-05,1.5368331306797063e-05,0.4605359366368639,12.5,17.5,-35,-40
1108,7.565988253808237e-05,0.043167003,0.049697262,0.1625056561358881,0.1868301018358816,0.024319629,0.1606558950323867,0.003190919,8.091718395944955e-06,2.208046907383954e-06,9.220906351470402e-06,1.1987178256911524e-05,0.3695263663069736,12.5,17.5,-30,-35
1109,9.320444707217984e-05,0.058187685,0.057287624,0.1755649733421613,0.1387622951246293,0.014493118,0.1292816707135123,0.003172336,9.204282496167828e-06,2.511887776968541e-06,2.139831431492641e-05,2.781780860940433e-05,0.4230961608994896,12.5,17.5,-25,-30
1110,7.832978437465248e-05,0.057002382,0.053051627,0.1745544988145226,0.1740419062393349,0.014762308,0.1194764955849528,0.003170214,8.650104479579717e-06,2.360534761935181e-06,1.707016603836166e-05,2.219121584987016e-05,0.403811966,12.5,17.5,-20,-25
1111,8.50850663312349e-05,0.075122749,0.05261046,0.1978584876162024,0.1730775710717234,0.016151613,0.1210426008165498,0.003165502,8.875992223787662e-06,2.4221694324035726e-06,1.622213962695783e-05,2.1088781515045185e-05,0.3608373235396046,12.5,17.5,-15,-20
1112,7.925824686687259e-05,0.059761,0.064671866,0.1727478491961422,0.1719007215326238,0.017467944,0.1279657602997828,0.002835078,7.669696859062351e-06,2.0927835812425684e-06,1.273777469718842e-05,1.655910710634494e-05,0.3825314632674534,12.5,17.5,-10,-15
1113,8.815428385245544e-05,0.054914021,0.040432177,0.2027298840766938,0.1782285745760211,0.022886074,0.1454948490511947,0.00274875,7.356892334497182e-06,2.007408836244955e-06,5.367342072859045e-06,6.97754469471676e-06,0.3524558068074173,12.5,17.5,-5,-10
1114,8.710082396312366e-05,0.073815907,0.087577102,0.1729745066579017,0.1803168475257926,0.021863194,0.1216854189573834,0.002907183,7.616112068500559e-06,2.0781057354955797e-06,8.532022790254874e-06,1.1091629627331335e-05,0.3387434228898094,12.5,17.5,0,-5
1115,6.582811794676316e-05,0.067846757,0.038711053,0.1875600356091712,0.1708348691685123,0.027887417,0.1406496791533871,0.002037217,5.698146183861168e-06,1.5544941726791867e-06,3.867628285308169e-07,5.02791677090062e-07,0.3643990023814125,12.5,17.5,5,0
1116,6.80709783742602e-05,0.069653849,0.087592166,0.1888438294592418,0.1429370980330801,0.020647512,0.1085273422947716,0.001695316,3.837015342705629e-06,1.046414880730554e-06,0,0,0.3800299337329678,12.5,17.5,10,5
1117,6.22235135196663e-05,0.066271611,0.056700419,0.202386813,0.1526284787815477,0.019180442,0.1015934703177988,0.001003689,2.544741296929202e-06,6.936932213027635e-07,0,0,0.4001696156919332,12.5,17.5,15,10
1118,4.7755130824524166e-05,0.04770987,0.040502042,0.1732838636786244,0.1566409301287207,0.019855106,0.1113325002334177,0.000775509,1.5530180518441854e-06,4.2307176151290404e-07,0,0,0.4498504477250726,12.5,17.5,20,15
1119,4.161161128376705e-05,0.062243823,0.043703076,0.1823991580012588,0.1342754496967982,0.039310414,0.1594925944681796,0.000808875,1.586743212422881e-06,4.320810424606454e-07,0,0,0.377722978,12.5,17.5,25,20
1120,4.015682512223616e-05,0.052403113,0.051498181,0.1957448879813322,0.069087403,0.049102883,0.1560436560477126,0.000933782,1.5387558997262007e-06,4.189952854879058e-07,0,0,0.4251439783567801,12.5,17.5,30,25
1121,7.441887896526799e-05,0.061274001,0.033543184,0.1859739994749835,0.1274215783116292,0.029157906,0.1423891328178439,0.000726452,1.3724274940850463e-06,3.7364077271139205e-07,0,0,0.4194375807792119,12.5,17.5,35,30
1122,6.034444685787844e-05,0.057290212,0.044849435,0.2077092285335897,0.1559204619624957,0.022971564,0.1299029461906525,0.000861427,1.5818653023808696e-06,4.307667523883306e-07,0,0,0.3804323683495055,12.5,17.5,40,35
1123,7.751619790365434e-05,0.080172003,0.055659867,0.2292749623515506,0.1915512012139809,0.008012174,0.07566888,0.00086416,1.869150930223556e-06,5.092258606801317e-07,1.7677427246067397e-06,2.2980655419887622e-06,0.3587127924888609,12.5,17.5,45,40
1124,5.610761925689664e-05,0.051208347,0.077549004,0.1684332519554613,0.1177649420886965,0.00473479,0.048665602,0.000586565,1.0551874221788493e-06,2.872228964862511e-07,1.0981168270473302e-06,1.427551875161529e-06,0.5309975225533048,12.5,17.5,50,45
