,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,PIXEL_INDEX,MIN_LAT (deg),MAX_LAT(deg),MIN_LON deg,MAX_LON deg,AM g/mol,NEUTRON_DEN g/cm3,W_MGOg/g,W_AL2O3g/g,W_SIO2g/g,W_CAOg/g,W_TIO2g/g,W_FEO g/g,W_K ppm,W_THppm,W_U ppm,E[00],E[01],E[02],E[03],E[04],E[05],E[06],E[07],E[08],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[33],E[34],E[35],E[36],E[37],E[38],E[44],E[45],E[46],E[47],E[48],E[55],E[56],E[57],E[58],E[66],E[67],E[68],E[77],E[78],E[88],H,Sm,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Gd,O,sigma_a_calc,thermal_flux,thermal_flux_no_correction,thermal_flux_no_gravity,thermal_flux_gravity
1598,1598,1598,1598,1598,1598,1598,1598.0,52.5,57.5,-156.0,-148.0,21.687,1.6629e-06,0.063437,0.24028,0.44925,0.15861,0.004544,0.044718,259.64,0.43158,0.11682,0.00016514,0.0,0.0,-4.5026e-05,0.0,0.0,-0.55648,-2.931e-06,-5.8464e-05,0.0003861,0.0,-0.00011721,0.0,-3.2768e-05,0.10133,-0.00032762,8.864899999999998e-05,0.00029225,-9.0235e-06,-7.850099999999998e-06,4.3841e-06,0.37082,0.0003544,-0.00050044,0.0001323,0.0,0.0,0.062718,-0.00011401,0.00015461,2.6855e-06,3.7762e-07,-0.0072984,4.8144e-06,3.2551e-05,1.0039e-05,0.0075293,1.7053e-05,4.2713e-05,6185.4,0.0,0.0,0.0079915999999999,-0.0011441,0.004693,5.389179634598029e-05,3.8307612851952003e-07,0.0364131269425722,0.0826849719704544,0.2007883511961257,0.1516244425590643,0.0026041469158692,0.0332323127896463,0.0002482048437427,4.125722017504635e-07,1.116749724465664e-07,4.97998967075376e-07,0.4923491456639091,33.933184983605095,0.2759593327968792,0.2218696012018646,0.2218696012018646,0.2759593327968792
1599,1599,1599,1599,1599,1599,1599,1599.0,52.5,57.5,-148.0,-140.0,21.766,1.7014e-06,0.03798,0.28283,0.43445,0.17607,0.0020933,0.03412,308.57,0.48451,0.13127,0.00016815,0.0,0.0,-4.5868e-05,0.0,0.0,-0.57126,-3.6818e-06,-5.9488e-05,0.0003946,0.0,-0.00011861,0.0,-3.3272e-05,0.10452,-0.00034025,8.760299999999998e-05,0.00029846,-9.4139e-06,-7.8136e-06,4.9489e-06,0.37934,0.00036413,-0.00050822,0.00013408,0.0,0.0,0.06469,-0.00011441,0.00015966,2.5999e-06,3.5286000000000005e-07,-0.0072283,4.9022e-06,3.2368e-05,9.7706e-06,0.0074425999999999,1.8381e-05,4.2376e-05,6364.7,0.0,0.0,0.0082594999999999,-0.0011699,0.0048146,4.891691036426691e-05,6.398683802893882e-07,0.0219773575894294,0.0981159491193586,0.1957471307032677,0.1696794281610961,0.0012093828567739,0.0255618565513606,0.0002973702569868,4.669244035800118e-07,1.2650547245247393e-07,8.318288943762047e-07,0.4873605427242116,32.737490910423126,0.2801146419539965,0.22624307869563626,0.22624307869563626,0.2801146419539965
1600,1600,1600,1600,1600,1600,1600,1600.0,52.5,57.5,-140.0,-132.0,21.723,1.6872e-06,0.05555,0.31053,0.42331,0.14771,0.0021974,0.039069,375.36,0.4545,0.12308,0.00017049,0.0,0.0,-4.6347e-05,0.0,0.0,-0.57892,-4.1195e-06,-5.9781e-05,0.00039961,0.0,-0.00012037,0.0,-3.3655e-05,0.10526,-0.00034064,9.175e-05,0.00030222,-9.2513e-06,-7.9866e-06,4.7251e-06,0.38485,0.00036615,-0.0005184,0.00013575,0.0,0.0,0.065731,-0.00011565,0.00016061,2.6818e-06,3.6099e-07,-0.0074263999999999,5.0123e-06,3.3115e-05,1.0119e-05,0.0077311,1.7996e-05,4.3529e-05,6444.3,0.0,0.0,0.0082803,-0.0011781,0.0048674,8.38085715225645e-05,2.1192137964105887e-08,0.0337364726915424,0.1130609928071477,0.2001747187451417,0.1493993890312889,0.001332405910334,0.0307192608518016,0.0003796530679492,4.596982080747466e-07,1.2448769075872345e-07,2.7549779353337657e-08,0.4711126653954555,33.18335313054033,0.2907438447723223,0.2444760175094139,0.2444760175094139,0.2907438447723223
1601,1601,1601,1601,1601,1601,1601,1601.0,52.5,57.5,-132.0,-124.0,21.713,1.7005e-06,0.027499,0.30306,0.43886,0.16565,0.0041492,0.040176,376.39,0.51178,0.13872,0.00018605,0.0,0.0,-5.0631e-05,0.0,0.0,-0.62963,-3.9194e-06,-6.8354e-05,0.00043718,0.0,-0.00013158,0.0,-3.6699e-05,0.11507,-0.00037548,9.8934e-05,0.00033103,-1.0595e-05,-8.6761e-06,5.1789e-06,0.41794,0.00040291,-0.00056415,0.0001488,0.0,0.0,0.071233,-0.00012722,0.00017728,2.9087e-06,3.8019e-07,-0.0080257,5.5619e-06,3.5848e-05,1.0951e-05,0.0083139,1.9908e-05,4.7527e-05,7014.1,0.0,0.0,0.0091181,-0.0012952,0.0053149,5.826703100915189e-05,5.23115238802561e-08,0.0146953471170718,0.0970923892804933,0.1826097810692006,0.1474272286293977,0.0022138038462913,0.0277966526409372,0.0003349842111911,4.554802720673297e-07,1.234597353182617e-07,6.800498104433294e-08,0.5277708469178952,31.151975813960703,0.30535900185751275,0.2256939993352557,0.2256939993352557,0.30535900185751275
1602,1602,1602,1602,1602,1602,1602,1602.0,52.5,57.5,-124.0,-116.0,21.702,1.6546e-06,0.041919,0.28262,0.43946,0.17949,5.8649e-05,0.043,307.86,0.8728599999999999,0.23729,0.00016754,0.0,0.0,-4.5707e-05,0.0,0.0,-0.56847,-1.5736e-06,-5.9237e-05,0.00039369,0.0,-0.00011935,0.0,-3.3373e-05,0.10298,-0.00033759,9.2773e-05,0.00029771,-8.9413e-06,-7.9546e-06,4.471e-06,0.37853,0.00036437,-0.00050946,0.00013455,0.0,0.0,0.064614,-0.00011673,0.0001563,2.7124e-06,3.8256e-07,-0.007373,4.8226e-06,3.2994e-05,1.0263e-05,0.0078679,1.7428e-05,4.3328e-05,6307.8,0.0,0.0,0.0082686,-0.0011895,0.004778,5.4875352710826175e-05,7.050059655580769e-07,0.0242567945148135,0.0980435457476815,0.1980053550486166,0.1729760862245754,3.38840198488187e-05,0.0322146789606882,0.0002966873803838,8.411828325922493e-07,2.286784528398769e-07,9.165077552255002e-07,0.474115401375675,34.11839060283395,0.26915907732674826,0.21984644296506017,0.21984644296506017,0.26915907732674826
1603,1603,1603,1603,1603,1603,1603,1603.0,52.5,57.5,-116.0,-108.0,21.706,1.5869e-06,0.070182,0.27258,0.42376,0.18102,0.0020223,0.041191,454.77,0.9759,0.26542,0.00017208,0.0,0.0,-4.747e-05,0.0,0.0,-0.58251,1.4787e-07,-5.8667e-05,0.00040359,0.0,-0.00012434,0.0,-3.4765e-05,0.10279,-0.00033849,0.00010351,0.00030394,-8.420299999999998e-06,-8.492199999999998e-06,4.3549e-06,0.3907,0.00037022,-0.00052885,0.0001397,0.0,0.0,0.067321,-0.00012289,0.00015609,3.0246e-06,4.8372e-07,-0.0078761,4.7878e-06,3.5634e-05,1.1073e-05,0.0087157,1.69e-05,4.4867e-05,6463.4,0.0,0.0,0.0084028,-0.001229,0.0048677,6.614510137547714e-05,1.4189558366426102e-06,0.0408248735090985,0.0950575718219982,0.19193499093863,0.1753674478083593,0.0011745094349908,0.0310216075757046,0.000440569297535,9.454264297656494e-07,2.571319633040257e-07,1.8446425876353928e-06,0.4641078183554906,35.87521333733543,0.2581965729954705,0.21345815628313464,0.21345815628313464,0.2581965729954705
1604,1604,1604,1604,1604,1604,1604,1604.0,52.5,57.5,-108.0,-100.0,21.767,1.5257e-06,0.0720829999999999,0.28729,0.40695,0.15919,0.0016476,0.048041,442.59,1.231,0.33507,0.00015912,0.0,0.0,-4.4148e-05,0.0,0.0,-0.53766,2.3902e-06,-5.6004e-05,0.00037743,0.0,-0.00011711,0.0,-3.3077e-05,0.092313,-0.0003136,0.00010643,0.00028293,-6.9259e-06,-8.188399999999998e-06,3.7143e-06,0.36369,0.00034567,-0.00049932,0.00013068,0.0,0.0,0.062715,-0.00011644,0.0001419,3.0367e-06,5.297300000000001e-07,-0.0075649,4.2805e-06,3.4731e-05,1.1107e-05,0.0086873999999999,1.4836e-05,4.306e-05,5981.6,0.0,0.0,0.0078353999999999,-0.0011692,0.0045336,5.185231071061703e-05,2.3056013480970075e-06,0.0425990832343481,0.1017844726068778,0.1872593629686877,0.1566774504993704,0.000972144903068,0.0367571893325951,0.0004356044526447,1.211570711506533e-06,3.29781477095446e-07,2.997281752526109e-06,0.473455995456408,37.62227984059743,0.247221435093268,0.2103952214881133,0.2103952214881133,0.247221435093268
1605,1605,1605,1605,1605,1605,1605,1605.0,52.5,57.5,-100.0,-92.0,21.719,1.488e-06,0.06204,0.26828,0.43697,0.17371,0.0012699,0.045409,756.51,1.3518,0.36803,0.00015274,0.0,0.0,-4.2674e-05,0.0,0.0,-0.51933,3.8662e-06,-5.0731e-05,0.00036111,0.0,-0.00011282,0.0,-3.188e-05,0.0881819999999999,-0.00029768,0.00010473,0.00027061,-6.2894e-06,-8.0137e-06,3.549e-06,0.35223,0.00033029,-0.00048042,0.00012571,0.0,0.0,0.061224,-0.00011336,0.00013383,3.0293e-06,5.579100000000002e-07,-0.007439,3.8774e-06,3.4077e-05,1.0831e-05,0.0086838,1.3827e-05,4.0975e-05,5777.9,0.0,0.0,0.0074974,-0.0011313,0.0043176,3.1714430509059535e-05,3.207468616695054e-06,0.0353148646763665,0.0915519663679074,0.1936745109689114,0.1646773581031204,0.0007217172754748,0.0334649786209264,0.0007171726911438,1.2815085641805208e-06,3.488930292020692e-07,4.16970920170357e-06,0.4798367092862282,38.068269384452776,0.23741940705131107,0.1967375742063515,0.1967375742063515,0.23741940705131107
1606,1606,1606,1606,1606,1606,1606,1606.0,52.5,57.5,-92.0,-84.0,21.804,1.4188e-06,0.042732,0.27731,0.42259,0.14756,0.0064606,0.06857,838.37,1.8857,0.5138,0.00016101,0.0,0.0,-4.5643e-05,0.0,0.0,-0.548,8.0955e-06,-5.5505e-05,0.00038205,0.0,-0.00012075,0.0,-3.4722e-05,0.090725,-0.00031426,0.00011842,0.00028547,-6.3218e-06,-8.922299999999998e-06,3.0244e-06,0.37407,0.00035188,-0.00051739,0.00013421,0.0,0.0,0.065886,-0.0001229,0.00013996,3.5758e-06,7.052600000000001e-07,-0.0083128,3.6815e-06,3.842e-05,1.2836e-05,0.010143,1.3281e-05,4.5983e-05,6108.2,0.0,0.0,0.0080219999999999,-0.0012383,0.004574,3.182122220434896e-05,3.507299633264301e-06,0.021848229844979,0.0850006386382097,0.1682353830017572,0.1256478310939633,0.0032979776626162,0.0453899853308121,0.0007138748451765,1.60567982579213e-06,4.375024099761343e-07,4.559489523243593e-06,0.549824148388889,39.76839690808988,0.2376169567166766,0.17857134954462905,0.17857134954462905,0.2376169567166766
1607,1607,1607,1607,1607,1607,1607,1607.0,52.5,57.5,-84.0,-76.0,21.85,1.2465e-06,0.11148,0.24056,0.42338,0.14039,0.0050564,0.069885,1096.4,2.8925,0.78866,0.00016987,0.0,0.0,-4.8736e-05,0.0,0.0,-0.57774,1.5589e-05,-5.1952e-05,0.00040073,0.0,-0.00012986,0.0,-3.8345e-05,0.0900009999999999,-0.0003193,0.00014504,0.00029842,-4.4943e-06,-1.0554e-05,2.1477e-06,0.40188,0.00037024,-0.00056205,0.00014305,0.0,0.0,0.071233,-0.00013796,0.00013476,4.803e-06,1.1591e-06,-0.0099052,2.634e-06,4.6585e-05,1.6116e-05,0.012806,1.0421e-05,5.1256e-05,6427.8,0.0,0.0,0.0085010999999999,-0.0013781,0.0047935,5.265242470415293e-05,5.903888420599684e-06,0.0616594282752634,0.0797663225268238,0.1823341266258426,0.1293189057144066,0.0027922594962852,0.0500436939740315,0.0010099383732835,2.664398709159636e-06,7.264666157185267e-07,7.675054946779589e-06,0.4930057027806666,45.5883076392599,0.2102216588832536,0.1732436844430429,0.1732436844430429,0.2102216588832536
1608,1608,1608,1608,1608,1608,1608,1608.0,52.5,57.5,-76.0,-68.0,22.177,1.0106e-06,0.092446,0.20875,0.40271,0.167,0.019129,0.08754,1625.0,3.6653,0.99963,0.00018231,0.0,0.0,-5.2768e-05,0.0,0.0,-0.62356,3.0322e-05,-5.6177e-05,0.00043482,0.0,-0.00014497,0.0,-4.6322e-05,0.089995,-0.00032686,0.00019144,0.00031902,-1.2683e-06,-1.417e-05,6.4412e-08,0.44537,0.00040184,-0.00063608,0.00015711,0.0,0.0,0.078845,-0.00016377,0.00012297,8.2476e-06,2.3918e-06,-0.013596,-7.825800000000001e-07,6.4919e-05,2.4529e-05,0.018545,3.1094e-06,6.2624e-05,7044.8,0.0,0.0,0.009295,-0.0015974,0.0052106,4.464730662241121e-05,9.787200968996652e-06,0.0574147081894134,0.077723999988278,0.1947433068804279,0.1727328035321408,0.0118614866637627,0.0703889417918729,0.0016807832679025,3.791123022672789e-06,1.0339454634421197e-06,1.2723361259695644e-05,0.4133819867488643,67.41667713265916,0.13847993905512856,0.1350153362202836,0.1350153362202836,0.13847993905512856
1609,1609,1609,1609,1609,1609,1609,1609.0,52.5,57.5,-68.0,-60.0,22.205,9.7397e-07,0.063944,0.20132,0.43892,0.16029,0.020347,0.096507,2040.3,4.8998,1.3367,0.00017766,0.0,0.0,-5.1127e-05,0.0,0.0,-0.61023,3.3709e-05,-5.3497e-05,0.00042118,0.0,-0.00013999,0.0,-4.5498e-05,0.0873889999999999,-0.00032099,0.00019033,0.00031037,-5.851600000000001e-07,-1.4262e-05,-3.5773e-07,0.43712,0.00039669,-0.00061949,0.00015167,0.0,0.0,0.0777739999999999,-0.00016137,0.00011551,8.5945e-06,2.5319e-06,-0.013863,-1.8422e-06,6.5175e-05,2.5155e-05,0.018898,1.38e-06,6.1794e-05,6939.8,0.0,0.0,0.0092796,-0.0016167,0.0050924,6.00636284625668e-05,1.1668352964623008e-05,0.0350979892601695,0.0662465064084496,0.1875870684333669,0.1465251515295876,0.0111505077110916,0.068581046661285,0.0018650899411429,4.479031364805502e-06,1.2219113484908594e-06,1.5168858854009912e-05,0.4828540382719121,66.44037490854747,0.14619820978857143,0.12612777201341294,0.12612777201341294,0.14619820978857143
1610,1610,1610,1610,1610,1610,1610,1610.0,52.5,57.5,-60.0,-52.0,22.125,9.424e-07,0.1067,0.20604,0.41884,0.16596,0.0091335,0.10712,2244.1,5.7195,1.5604,0.00018283,0.0,0.0,-5.2027e-05,0.0,0.0,-0.62967,3.6686e-05,-4.8668e-05,0.00042786,0.0,-0.0001416,0.0,-4.7072e-05,0.0891129999999999,-0.00032717,0.00019763,0.00031566,5.720000000000001e-07,-1.4807e-05,-6.2294e-07,0.45017,0.00040661,-0.00063034,0.00015295,0.0,0.0,0.08115,-0.00016558,0.00011033,9.1199e-06,2.7253e-06,-0.01434,-2.6131e-06,6.7496e-05,2.7077e-05,0.02049,-3.7693e-08,6.3215e-05,7111.8,0.0,0.0,0.0095703,-0.0016808,0.0051544,5.735252475732695e-05,1.1721989421501362e-05,0.0601621655701006,0.0696472870209102,0.1838832966339246,0.1558424548900397,0.0051417161158105,0.0781974267255514,0.00210729123294,5.370817791899146e-06,1.4652721535937454e-06,1.5238586247951772e-05,0.4449272126203505,65.72212209445975,0.14732052573371285,0.13023239633198422,0.13023239633198422,0.14732052573371285
1611,1611,1611,1611,1611,1611,1611,1611.0,52.5,57.5,-52.0,-44.0,22.41,8.687900000000001e-07,0.0823089999999999,0.18631,0.41054,0.14186,0.015168,0.13152,2687.2,6.5308,1.7819,0.0001771,0.0,0.0,-5.0035e-05,0.0,0.0,-0.61628,4.2335e-05,-4.656e-05,0.00041332,0.0,-0.00013669,0.0,-4.7928e-05,0.0850599999999999,-0.00031418,0.00020385,0.00030504,1.6439e-06,-1.5822e-05,-1.7945e-06,0.44543,0.00040013,-0.00062708,0.00014751,0.0,0.0,0.080122,-0.00016484,9.9559e-05,1.0671e-05,3.2987e-06,-0.015717,-5.3455e-06,7.2901e-05,3.0626e-05,0.022416,-5.0125e-06,6.4843e-05,7072.2,0.0,0.0,0.0095302,-0.001715,0.0050828,4.7721858675688136e-05,1.37108609115087e-05,0.046838475448363,0.0635601938209406,0.1819055678959514,0.1344431546359276,0.0086177832331376,0.0968969444613377,0.0025467055204967,6.189351151108956e-06,1.6887371862805547e-06,1.7824119184961312e-05,0.4651040400567354,74.71609932012615,0.1324408419532944,0.11885710780946333,0.11885710780946333,0.1324408419532944
1612,1612,1612,1612,1612,1612,1612,1612.0,52.5,57.5,-44.0,-36.0,22.721,8.0869e-07,0.1127,0.13638,0.40341,0.15208,0.015406,0.12683,2906.7,7.1733,1.9573,0.00019147,0.0,0.0,-5.3327e-05,0.0,0.0,-0.67242,5.1351e-05,-4.63e-05,0.00044549,0.0,-0.00014753,0.0,-5.3742e-05,0.092285,-0.00033613,0.00022876,0.0003278,3.5246e-06,-1.8388e-05,-2.4673e-06,0.48909,0.00043811,-0.00068498,0.00015887,0.0,0.0,0.08756,-0.00018351,9.7297e-05,1.3495e-05,4.261e-06,-0.018774,-8.767999999999998e-06,8.5641e-05,3.6822e-05,0.026875,-9.8073e-06,7.1478e-05,7801.7,0.0,0.0,0.010537,-0.0019269,0.005574,3.298175258031407e-05,1.74131455394873e-05,0.0718687221104534,0.0521387139270849,0.2003077512689542,0.1615144653357665,0.0098088415879498,0.1047130611642561,0.0030870206232999,7.618304275335707e-06,2.078723454771804e-06,2.263708920133349e-05,0.3964786949671836,85.8566457700762,0.11200735043861443,0.11535754701018429,0.11535754701018429,0.11200735043861443
1613,1613,1613,1613,1613,1613,1613,1613.0,52.5,57.5,-36.0,-28.0,22.461,7.9983e-07,0.095793,0.17297,0.40766,0.16506,0.02009,0.12183,3083.4,7.8056,2.1299,0.00019163,0.0,0.0,-5.3104e-05,0.0,0.0,-0.66495,5.2822e-05,-4.633e-05,0.00044537,0.0,-0.00014653,0.0,-5.3869e-05,0.090925,-0.00033802,0.0002301,0.00032741,3.857e-06,-1.8373e-05,-2.5225e-06,0.48366,0.00043787,-0.00067884,0.00015704,0.0,0.0,0.0864899999999999,-0.00018172,9.461e-05,1.3588e-05,4.3552e-06,-0.018597,-8.974999999999998e-06,8.482199999999998e-05,3.6811e-05,0.026356,-9.6384e-06,7.1036e-05,7674.6,0.0,0.0,0.010508,-0.0019235,0.005477,6.651188064548221e-05,1.8250801687104214e-05,0.0555321440987988,0.0601139235244026,0.1840110301536313,0.159358715941198,0.0116279304288956,0.0914382210784893,0.00297689727816,7.535989295714377e-06,2.0563318131779813e-06,2.372604219323548e-05,0.4348230564507894,84.34108211805781,0.11869930068719506,0.10982896947550305,0.10982896947550305,0.11869930068719506
1614,1614,1614,1614,1614,1614,1614,1614.0,52.5,57.5,-28.0,-20.0,22.491,7.9176e-07,0.0806869999999999,0.16489,0.38546,0.17811,0.023726,0.15052,3132.1,7.6178,2.0787,0.00019998,0.0,0.0,-5.5182e-05,0.0,0.0,-0.6953,5.5275e-05,-4.8372e-05,0.00046654,0.0,-0.00015367,0.0,-5.6887e-05,0.095143,-0.00034861,0.00024285,0.00034212,4.4122e-06,-1.944e-05,-3.1188e-06,0.50651,0.00045586,-0.00071224,0.0001646,0.0,0.0,0.089979,-0.00019047,9.6442e-05,1.4599e-05,4.6404e-06,-0.019863,-9.8027e-06,8.9912e-05,4.0022e-05,0.028048,-1.1817e-05,7.5369e-05,8029.8,0.0,0.0,0.010912,-0.0019991,0.0057241,7.656858748168453e-05,1.693338332535624e-05,0.0414080438972483,0.0507304934086988,0.1540265375671631,0.1522273768620416,0.0121567502122973,0.1000087992534954,0.0026769488915253,6.51079507865735e-06,1.7766270747466509e-06,2.201339832296311e-05,0.4866412471162465,82.76746394379167,0.12245623721511319,0.09961540812414105,0.09961540812414105,0.12245623721511319
1615,1615,1615,1615,1615,1615,1615,1615.0,52.5,57.5,-20.0,-12.0,22.504,7.928999999999999e-07,0.11466,0.19828,0.36256,0.16517,0.016497,0.13537,2678.0,7.0555,1.9252,0.0002097,0.0,0.0,-5.8152e-05,0.0,0.0,-0.72512,5.7955e-05,-5.3351e-05,0.00049288,0.0,-0.00016298,0.0,-6.0058e-05,0.099625,-0.00036599,0.0002551,0.00036002,4.1072e-06,-2.0508e-05,-3.1296e-06,0.52901,0.00047878,-0.00075171,0.00017467,0.0,0.0,0.093121,-0.00020188,0.0001039,1.5382e-05,4.8857e-06,-0.020816,-1.0002e-05,9.5266e-05,4.1801e-05,0.029035,-1.1966e-05,7.934599999999998e-05,8348.0,0.0,0.0,0.011401,-0.0020856,0.0060294,9.281137531109162e-05,1.862912558894905e-05,0.0712667593119334,0.073883524594608,0.1754648181225053,0.1709737965758659,0.0102374517567887,0.1089332244084078,0.0027721004251993,7.303418427928935e-06,1.992848296711613e-06,2.4217863265633774e-05,0.386323370173801,90.10340276917891,0.1122372445211444,0.11170073864990177,0.11170073864990177,0.1122372445211444
1616,1616,1616,1616,1616,1616,1616,1616.0,52.5,57.5,-12.0,-4.0,22.266,8.7096e-07,0.11857,0.23188,0.37646,0.13975,0.014769,0.12329,2329.9,6.0642,1.6545,0.00019367,0.0,0.0,-5.4869e-05,0.0,0.0,-0.66553,4.5248e-05,-5.2171e-05,0.00045453,0.0,-0.00015087,0.0,-5.2438e-05,0.09242,-0.00034204,0.00022083,0.00033375,1.5663e-06,-1.717e-05,-1.8978e-06,0.48077,0.00043484,-0.00068389,0.00016254,0.0,0.0,0.0855879999999999,-0.00018,0.00011033,1.159e-05,3.5863e-06,-0.016878,-5.3521e-06,7.9193e-05,3.3143e-05,0.023889,-4.8846e-06,7.0844e-05,7571.2,0.0,0.0,0.010264,-0.0018378,0.0055003,7.264345713797689e-05,1.3954055330058542e-05,0.0646428455451415,0.0757883686748153,0.1598083887255794,0.1268880653528764,0.0080391208387463,0.0870234616866015,0.0021154669299868,5.506079469859844e-06,1.5022275787215315e-06,1.81402719290761e-05,0.4755825361548067,71.47266654671432,0.14320729494775747,0.123554030736175,0.123554030736175,0.14320729494775747
1617,1617,1617,1617,1617,1617,1617,1617.0,52.5,57.5,-4.0,4.0,22.326,9.101e-07,0.10555,0.20437,0.39551,0.14271,0.013915,0.11957,2122.8,5.2856,1.442,0.00018495,0.0,0.0,-5.2935e-05,0.0,0.0,-0.63789,3.8995e-05,-5.1172e-05,0.00043612,0.0,-0.00014526,0.0,-4.9343e-05,0.08951,-0.00032637,0.00020554,0.00032024,5.2712e-07,-1.5802e-05,-1.2786e-06,0.45986,0.00041219,-0.00065376,0.00015698,0.0,0.0,0.081665,-0.00017069,0.00011218,1.0212e-05,3.091e-06,-0.015511,-3.7356e-06,7.299899999999998e-05,2.9804e-05,0.021743,-2.4411e-06,6.6922e-05,7262.7,0.0,0.0,0.0096924,-0.0017158,0.0053061,4.66698818311426e-05,1.219696696652974e-05,0.0597590316501767,0.0693675059977624,0.174356391203266,0.1345621859064945,0.0078657537314941,0.087645656765965,0.002001601907661,4.983826570158834e-06,1.3596711658409718e-06,1.5856057056488662e-05,0.46436080643359,69.3257141402747,0.14257390521741842,0.12664447615679097,0.12664447615679097,0.14257390521741842
1618,1618,1618,1618,1618,1618,1618,1618.0,52.5,57.5,4.0,12.0,22.498,9.091800000000002e-07,0.094942,0.22225,0.39797,0.12542,0.010515,0.11675,1985.6,4.6748,1.2752,0.00021101,0.0,0.0,-6.059e-05,0.0,0.0,-0.73357,4.4434e-05,-6.1922e-05,0.00050227,0.0,-0.0001677,0.0,-5.7164e-05,0.10273,-0.00037458,0.00023683,0.00036761,5.967700000000001e-07,-1.8274e-05,-1.7171e-06,0.52858,0.00047349,-0.0007550999999999,0.00018102,0.0,0.0,0.094411,-0.0001961,0.00013004,1.1893e-05,3.6184e-06,-0.017867,-4.2618e-06,8.508699999999998e-05,3.4863e-05,0.025568,-3.2949e-06,7.8348e-05,8361.399999999998,0.0,0.0,0.011068,-0.0019624,0.0061378,1.9746648074665564e-05,1.2825191539021983e-05,0.0571200991738519,0.0801615245073748,0.1864300864085276,0.1256668377206357,0.0063161389304172,0.0909390310718197,0.0019895078374906,4.684000422392185e-06,1.2777097070750651e-06,1.6672749000728578e-05,0.4513215680511384,70.32321001055354,0.13994948089717663,0.13192361730766314,0.13192361730766314,0.13994948089717663
1619,1619,1619,1619,1619,1619,1619,1619.0,52.5,57.5,12.0,20.0,22.458,9.5726e-07,0.1148,0.16347,0.39591,0.1408,0.018224,0.11539,1730.3,4.3454,1.1853,0.00021133,0.0,0.0,-6.1276e-05,0.0,0.0,-0.73061,4.1055e-05,-6.371e-05,0.00050108,0.0,-0.0001682,0.0,-5.5489e-05,0.10364,-0.0003762,0.00022888,0.00036852,-1.0282e-06,-1.7496e-05,-1.345e-06,0.52558,0.00047237,-0.00075457,0.00018263,0.0,0.0,0.093102,-0.00019599,0.00013917,1.0804e-05,3.2258e-06,-0.017087,-2.8085e-06,8.1252e-05,3.2141e-05,0.0237,-8.0655e-07,7.745e-05,8347.2,0.0,0.0,0.011117,-0.0019443,0.0061565,3.123029443116499e-05,1.0156482457167354e-05,0.0623408146143307,0.0532184558441906,0.1674025793694576,0.1273375686177212,0.0098806635704485,0.0811262898658574,0.0015648593393412,3.929919536018791e-06,1.071968892631995e-06,1.320342719431756e-05,0.4970691766861412,64.22936247836304,0.1519050037631558,0.12831103446605452,0.12831103446605452,0.1519050037631558
1620,1620,1620,1620,1620,1620,1620,1620.0,52.5,57.5,20.0,28.0,22.434,9.6733e-07,0.10142,0.21239,0.38372,0.13309,0.014031,0.11503,1668.6,3.9132,1.0673,0.00017988,0.0,0.0,-5.2162e-05,0.0,0.0,-0.61881,3.3766e-05,-5.7473e-05,0.00043065,0.0,-0.00014415,0.0,-4.7486e-05,0.088339,-0.00032211,0.00019484,0.00031566,-8.9769e-07,-1.4799e-05,-1.0725e-06,0.44503,0.00040145,-0.00064173,0.00015617,0.0,0.0,0.078153,-0.00016513,0.00011962,9.055e-06,2.6817e-06,-0.014364,-1.906e-06,6.8703e-05,2.7328e-05,0.01981,-5.7267e-08,6.6162e-05,7071.7,0.0,0.0,0.00935,-0.001627,0.0052442,4.470744775741095e-05,1.0045047256958994e-05,0.0594924707977618,0.0746906237771109,0.1752620651524994,0.1300190948940094,0.0082174835812035,0.0873599499121191,0.0016300988935317,3.822907221723927e-06,1.0426732284948246e-06,1.3058561434046696e-05,0.463255536354865,66.08304104019194,0.148774397627823,0.1357721425335493,0.1357721425335493,0.148774397627823
