,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,PIXEL_INDEX,MIN_LAT (deg),MAX_LAT(deg),MIN_LON deg,MAX_LON deg,AM g/mol,NEUTRON_DEN g/cm3,W_MGOg/g,W_AL2O3g/g,W_SIO2g/g,W_CAOg/g,W_TIO2g/g,W_FEO g/g,W_K ppm,W_THppm,W_U ppm,E[00],E[01],E[02],E[03],E[04],E[05],E[06],E[07],E[08],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[33],E[34],E[35],E[36],E[37],E[38],E[44],E[45],E[46],E[47],E[48],E[55],E[56],E[57],E[58],E[66],E[67],E[68],E[77],E[78],E[88],H,Sm,Mg,Al,Si,Ca,Ti,Fe,K,Th,U,Gd,O,sigma_a_calc,thermal_flux,thermal_flux_no_correction,thermal_flux_const_temp,thermal_flux_temp_varying
95,95,95,95,95,95,95,95,95,95,95,95.0,40.0,60.0,-120.0,-90.0,21.739,1.567e-06,0.061842,0.27745,0.4369,0.16706,0.0023835,0.046202,545.06,1.1784,0.32071,1.0514e-05,0.0,0.0,-2.9269e-06,0.0,0.0,-0.035815,-5.5036e-09,-3.6502e-06,2.475e-05,0.0,-7.6551e-06,0.0,-2.1535e-06,0.0062885,-2.0768e-05,6.2377e-06,1.8611e-05,-5.1402e-07,-5.2523e-07,2.6021e-07,0.02397,2.2709e-05,-3.2501e-05,8.5859e-06,0.0,0.0,0.0041959,-7.4737e-06,9.6714e-06,1.9014e-07,3.1758e-08,-0.00048157,2.8508e-07,2.2178e-06,6.9828e-07,0.00055754,1.0351e-06,2.813e-06,398.85,0.0,0.0,0.00051534,-7.5486e-05,0.00029842,4.5087413853038594e-05,1.738995631559356e-06,0.0349787103943026,0.0940802836463645,0.1924143247939817,0.1573678668336486,0.0013460067694212,0.0338332641726279,0.0005134378636198,1.1100340852195114e-06,3.021037266384501e-07,2.260694321027163e-06,0.4854156062844158,35.94692257647801,0.2570628192046517,0.2084397661928136,0.2570628192046517,0.2570050622575719
96,96,96,96,96,96,96,96,96,96,96,96.0,40.0,60.0,-90.0,-60.0,22.202,1.0885e-06,0.091042,0.21208,0.41721,0.15351,0.011356,0.094879,1430.8,3.5146,0.9584800000000002,1.1232e-05,0.0,0.0,-3.2791e-06,0.0,0.0,-0.038646,1.4949e-06,-3.6264e-06,2.6822e-05,0.0,-8.9137e-06,0.0,-2.7704e-06,0.005728,-2.0565e-05,1.0862e-05,1.9746e-05,-1.7299e-07,-8.1207e-07,4.5785e-08,0.02726,2.4766e-05,-3.8738e-05,9.7281e-06,0.0,0.0,0.0049012,-9.7722e-06,8.286499999999998e-06,4.3631e-07,1.2006e-07,-0.00076382,4.7578e-08,3.7058e-06,1.3728e-06,0.0010672,3.8285e-07,3.7957e-06,437.04,0.0,0.0,0.00057315,-9.604e-05,0.00032345,5.682426336331476e-05,6.899323368316029e-06,0.0551542313096134,0.0770247651546845,0.1968007933929212,0.1548806033011983,0.0068686952940679,0.0744166305121449,0.0014435747977547,3.545979860350411e-06,9.670377216606903e-07,8.969120378810839e-06,0.4333335005129224,59.05115618682903,0.16228940545285883,0.14974339410267873,0.16228940545285883,0.16063239940623406
97,97,97,97,97,97,97,97,97,97,97,97.0,40.0,60.0,-60.0,-30.0,22.599,8.2356e-07,0.095878,0.16721,0.38827,0.14862,0.021216,0.13669,2563.7,6.6115,1.8039,1.2325e-05,0.0,0.0,-3.4708e-06,0.0,0.0,-0.042992,3.0806e-06,-3.3026e-06,2.897e-05,0.0,-9.635e-06,0.0,-3.4915e-06,0.0059293,-2.1574e-05,1.4355e-05,2.1201e-05,1.7899e-07,-1.1672e-06,-1.6879e-07,0.031121,2.7985e-05,-4.4095e-05,1.0366e-05,0.0,0.0,0.00561,-1.1679e-05,6.6186e-06,8.4834e-07,2.6818e-07,-0.0011634,-4.9158e-07,5.4458e-06,2.3586e-06,0.00169,-5.5511e-07,4.7286e-06,496.3,0.0,0.0,0.0006672,-0.00012048,0.00035702,5.213805961772404e-05,1.3974736606858207e-05,0.0563774468457963,0.0589443667772058,0.1777687271619194,0.1455415542571996,0.0124555171848026,0.1040605311284442,0.0025105967073689,6.47455245573594e-06,1.7665348521367407e-06,1.816715758891568e-05,0.4422487388961414,80.51607453417422,0.12398668736138915,0.11436303193727092,0.12398668736138915,0.12249335751808604
98,98,98,98,98,98,98,98,98,98,98,98.0,40.0,60.0,-30.0,0.0,22.585,8.3108e-07,0.11,0.15998,0.38466,0.14628,0.021538,0.15059,2223.3,5.6143,1.5317,1.2936e-05,0.0,0.0,-3.6653e-06,0.0,0.0,-0.044804,3.0872e-06,-3.702e-06,3.0647e-05,0.0,-1.0256e-05,0.0,-3.7024e-06,0.0061932,-2.2287e-05,1.4951e-05,2.2343e-05,1.5083e-07,-1.2269e-06,-1.932e-07,0.032485,2.9071e-05,-4.6608e-05,1.1038e-05,0.0,0.0,0.0057839,-1.2273e-05,7.1754e-06,8.894899999999998e-07,2.7895e-07,-0.0012156,-4.7556e-07,5.7497e-06,2.504e-06,0.0017455,-5.9254e-07,5.0649e-06,515.52,0.0,0.0,0.00068581,-0.00012318,0.00037544,6.277708956732377e-05,1.1156649664412888e-05,0.0633469801239314,0.0552322257738193,0.1724826226897041,0.1402947747233375,0.0123837000425874,0.1122773673465868,0.0021323309587257,5.384584042447593e-06,1.469028619385672e-06,1.4503644563736752e-05,0.4417547073448502,77.6744914488095,0.12788669603804598,0.11550797502618843,0.12788669603804598,0.12750610276592994
99,99,99,99,99,99,99,99,99,99,99,99.0,40.0,60.0,0.0,30.0,22.189,9.6785e-07,0.10275,0.19853,0.40758,0.15002,0.013502,0.1157,1785.3,4.4447,1.2124,1.298e-05,0.0,0.0,-3.7569e-06,0.0,0.0,-0.04459,2.3096e-06,-3.8869e-06,3.0797e-05,0.0,-1.0281e-05,0.0,-3.3836e-06,0.0063799,-2.3087e-05,1.3602e-05,2.2589e-05,-5.0126e-08,-1.0436e-06,-3.9537e-08,0.031788,2.8661e-05,-4.5284e-05,1.1137e-05,0.0,0.0,0.0057171,-1.1683e-05,8.4996e-06,6.3375e-07,1.8684e-07,-0.00099308,-1.2774e-07,4.7986e-06,1.9091e-06,0.0014271,7.1568e-08,4.6174e-06,504.67,0.0,0.0,0.00066695,-0.00011543,0.00036973,4.270219143008398e-05,1.0209880577298187e-05,0.0565195000056281,0.065469081034738,0.1745679189946122,0.1374323445010811,0.0074152603693553,0.0823972460018,0.0016355016973587,4.071760709265133e-06,1.110671740255371e-06,1.3272844750487644e-05,0.4744917800462188,64.29045008993243,0.15337046719858966,0.13023311867381823,0.15337046719858966,0.15156338182935233
100,100,100,100,100,100,100,100,100,100,100,100.0,40.0,60.0,30.0,60.0,21.973,1.2129e-06,0.098556,0.23289,0.42391,0.14962,0.0072046,0.0860039999999999,1085.0,2.3945,0.6527,1.1857e-05,0.0,0.0,-3.4504e-06,0.0,0.0,-0.040497,1.0319e-06,-3.9423e-06,2.8267e-05,0.0,-9.2857e-06,0.0,-2.7712e-06,0.0062491,-2.1945e-05,1.0163e-05,2.0898e-05,-3.099e-07,-7.6637e-07,1.1844e-07,0.028174,2.5702e-05,-3.9756e-05,1.0199e-05,0.0,0.0,0.0050392,-9.7297e-06,9.5079e-06,3.6548e-07,9.1087e-08,-0.00070823,1.7226e-07,3.4334e-06,1.219e-06,0.00096004,6.615e-07,3.7779e-06,453.45,0.0,0.0,0.00058657,-9.4734e-05,0.00033742,4.264632900907798e-05,5.440607721625985e-06,0.0546694109051582,0.0774472119040683,0.1830922981911552,0.1382210822700029,0.0039900930119412,0.0617650549968345,0.0010023384190813,2.2120731285625047e-06,6.029735356077455e-07,7.07279003811378e-06,0.4797545355283249,49.38236506325388,0.19327183037099366,0.16203099823134343,0.19327183037099366,0.19248236022785248
101,101,101,101,101,101,101,101,101,101,101,101.0,40.0,60.0,60.0,90.0,21.749,1.4273e-06,0.071509,0.26087,0.43353,0.15645,0.0052273,0.059942,632.06,1.2019,0.32712,1.0673e-05,0.0,0.0,-3.0385e-06,0.0,0.0,-0.036224,2.8742e-07,-3.7185e-06,2.5385e-05,0.0,-8.065699999999998e-06,0.0,-2.3048e-06,0.0060374,-2.0466e-05,7.4123e-06,1.8925e-05,-4.4335e-07,-5.8633e-07,2.1219e-07,0.024648,2.2928e-05,-3.4136e-05,8.96e-06,0.0,0.0,0.0043279,-7.982999999999998e-06,9.4567e-06,2.3449e-07,4.7129e-08,-0.00053607,2.5655e-07,2.534e-06,8.3242e-07,0.00066069,9.0485e-07,3.0526e-06,402.97,0.0,0.0,0.00051671,-7.8402e-05,0.0003021,4.188389011855488e-05,3.360119705295025e-06,0.0399167178081433,0.087299524623358,0.1884292692279369,0.1454430589286866,0.0029132876306519,0.043319975766693,0.000587591817363,1.1173410835819016e-06,3.041056787264429e-07,4.368155616883532e-06,0.492039540584964,41.07436770498371,0.2278651361991741,0.18592307223655313,0.2278651361991741,0.2271879245976852
102,102,102,102,102,102,102,102,102,102,102,102.0,40.0,60.0,90.0,120.0,21.613,1.6053e-06,0.068019,0.27452,0.43805,0.15893,0.0032578,0.044401,463.43,0.87893,0.23895,1.0452e-05,0.0,0.0,-2.879e-06,0.0,0.0,-0.035482,-1.4476e-07,-3.5057e-06,2.4436e-05,0.0,-7.488999999999998e-06,0.0,-2.1042e-06,0.0063383,-2.0518e-05,5.7706e-06,1.8413e-05,-5.2974e-07,-5.0622e-07,2.727e-07,0.023615,2.2307e-05,-3.1751e-05,8.4165e-06,0.0,0.0,0.0041139,-7.2126e-06,9.6201e-06,1.7866e-07,2.781e-08,-0.00046469,2.9016e-07,2.1148e-06,6.6157e-07,0.00052231,1.0556e-06,2.7239e-06,392.84,0.0,0.0,0.00050294,-7.268e-05,0.00029333,3.344737625514304e-05,1.834865565598476e-06,0.0377963030881525,0.0914506279775141,0.1895299525820795,0.1470781901493984,0.001807404335299,0.0319429254778163,0.000428870859252,8.133859791607047e-07,2.211308974781273e-07,2.3853252352780182e-06,0.4999270234465552,35.003020935032644,0.2650726267711625,0.20991097994059238,0.2650726267711625,0.2643315617566228
103,103,103,103,103,103,103,103,103,103,103,103.0,40.0,60.0,120.0,150.0,21.664,1.597e-06,0.059642,0.26727,0.43923,0.17004,0.0024296,0.047182,381.81,0.6798,0.18458,1.0926e-05,0.0,0.0,-3.0255e-06,0.0,0.0,-0.03707,-1.4979e-07,-3.8071e-06,2.5722e-05,0.0,-7.919599999999998e-06,0.0,-2.223e-06,0.0065872,-2.1445e-05,6.1474e-06,1.9353e-05,-5.5783e-07,-5.3576e-07,2.7695e-07,0.024746,2.3368e-05,-3.3493e-05,8.8881e-06,0.0,0.0,0.0042855,-7.607e-06,1.0137e-05,1.904e-07,3.0249e-08,-0.00048983,3.0573e-07,2.2485e-06,7.0731e-07,0.00055314,1.0927e-06,2.9049e-06,410.98,0.0,0.0,0.00052543,-7.5937e-05,0.00030877,3.603114191803993e-05,1.4526693036366302e-06,0.0334165967609361,0.089774677764546,0.1916183534853757,0.1586662032073997,0.0013591162938314,0.0342254543817902,0.0003562711305964,6.343288928510371e-07,1.7223363789709393e-07,1.8884700947276192e-06,0.490543148131677,35.36421605832605,0.26110997597066754,0.20775968664406247,0.26110997597066754,0.25988657782615315
104,104,104,104,104,104,104,104,104,104,104,104.0,40.0,60.0,150.0,180.0,21.687,1.6131e-06,0.053347,0.27821,0.43551,0.16999,0.0024427,0.047451,339.45,0.52048,0.14109,1.1456e-05,0.0,0.0,-3.1688e-06,0.0,0.0,-0.038893,-1.931e-07,-4.0652e-06,2.7042e-05,0.0,-8.308199999999998e-06,0.0,-2.3305e-06,0.0069541,-2.2623e-05,6.3328e-06,2.0347e-05,-6.0495e-07,-5.5826e-07,2.9255e-07,0.02594,2.4565e-05,-3.5194e-05,9.3328e-06,0.0,0.0,0.0044709,-7.9463e-06,1.0765e-05,1.9691e-07,3.0426e-08,-0.00051087,3.2742e-07,2.3423e-06,7.362699999999999e-07,0.00057022,1.1633e-06,3.0595e-06,431.8,0.0,0.0,0.000552,-7.9311e-05,0.00032523,5.965269500743992e-05,7.018109741535704e-07,0.0304315313028614,0.0951437276476218,0.1934403304601624,0.1614955248297061,0.0013912198247962,0.0350446745217714,0.0003224875339928,4.944713851601004e-07,1.3403967055840485e-07,9.123542663996416e-07,0.4826686085077839,34.9776788904242,0.26806833227695115,0.21624496909165258,0.26806833227695115,0.2670703958535662
105,105,105,105,105,105,105,105,105,105,105,105.0,60.0,80.0,-180.0,-135.0,21.733,1.591e-06,0.055936,0.26351,0.44684,0.15676,0.0029182,0.044922,210.94,0.39458,0.10672,7.9191e-06,0.0,0.0,-2.1669e-06,0.0,0.0,-0.02663,1.4916e-07,-2.6453e-06,1.8592e-05,0.0,-5.6895e-06,0.0,-1.5912e-06,0.0046745,-1.5661e-05,5.2322e-06,1.4068e-05,-3.8581e-07,-3.9472e-07,1.8979e-07,0.018053,1.7166e-05,-2.4725e-05,6.3931e-06,0.0,0.0,0.003004,-5.7945e-06,7.0747e-06,1.3974e-07,2.1946e-08,-0.00037297,2.2255e-07,1.6508e-06,5.136e-07,0.00038333,7.5051e-07,2.0476e-06,294.97,0.0,0.0,0.00038915,-5.78e-05,0.00022538,7.275384397138778e-05,1.0205890706445313e-06,0.0337110919535128,0.0952077137043708,0.2096855706330705,0.1573403028947654,0.0017559344006529,0.0350512373579304,0.0002117208694348,3.96040678210108e-07,1.0711506203705897e-07,1.3267657918378912e-06,0.4669608238316878,36.09426914570716,0.2605819160819259,0.21756414792609274,0.2605819160819259,0.25955750738346406
106,106,106,106,106,106,106,106,106,106,106,106.0,60.0,80.0,-135.0,-90.0,21.796,1.5313e-06,0.056111,0.26431,0.43822,0.15659,0.0028768,0.049719,435.44,0.82008,0.22288,7.6205e-06,0.0,0.0,-2.1026e-06,0.0,0.0,-0.025741,2.6184e-07,-2.4982e-06,1.7924e-05,0.0,-5.5428e-06,0.0,-1.5591e-06,0.0044201,-1.4982e-05,5.4088e-06,1.3525e-05,-3.3861e-07,-3.9358e-07,1.6801e-07,0.017553,1.6588e-05,-2.4127e-05,6.2065e-06,0.0,0.0,0.0029515,-5.7237e-06,6.6632e-06,1.4482e-07,2.4855e-08,-0.00037357,2.0326e-07,1.6634e-06,5.2673e-07,0.00039947,6.8144e-07,2.0178e-06,286.04,0.0,0.0,0.00037752,-5.7163e-05,0.00021723,6.616793569855017e-05,1.5024246684896347e-06,0.0337633488467253,0.0953464930004177,0.2053169437242775,0.1569223650201964,0.0017282994742292,0.0387331438735816,0.0004363642290337,8.218206341769124e-07,2.233530667073337e-07,1.953152069036525e-06,0.4676823731454012,37.717069922360544,0.24965259097829087,0.20899866729903765,0.24965259097829087,0.24820971729886981
107,107,107,107,107,107,107,107,107,107,107,107.0,60.0,80.0,-90.0,-45.0,21.755,1.3711e-06,0.076793,0.2613,0.43226,0.1552399999999999,0.0040055,0.0532,1009.0,2.0797,0.56676,7.638399999999998e-06,0.0,0.0,-2.1395e-06,0.0,0.0,-0.025858,5.9962e-07,-2.2316e-06,1.7852e-05,0.0,-5.6406e-06,0.0,-1.6157e-06,0.0042104,-1.4633e-05,6.2768e-06,1.3409e-05,-2.4606e-07,-4.3255e-07,1.3649e-07,0.017878,1.6623e-05,-2.4639e-05,6.2624e-06,0.0,0.0,0.0030694,-6.0471e-06,6.1362e-06,1.7691e-07,3.7179e-08,-0.00041372,1.5778e-07,1.8608e-06,6.0763e-07,0.00047857,5.6498e-07,2.0758e-06,287.36,0.0,0.0,0.00038134,-6.0597e-05,0.00021439,4.1699648125374965e-05,3.846405467189317e-06,0.0457169400915338,0.0932585270793657,0.2003713659366799,0.1539155392135895,0.0023808063771142,0.0410043573346006,0.0010003915167902,2.0619566278182324e-06,5.619245748820797e-07,5.000327107346112e-06,0.4622989021884233,42.29072534343594,0.2195450127068146,0.18748717592588302,0.2195450127068146,0.2179518634932321
108,108,108,108,108,108,108,108,108,108,108,108.0,60.0,80.0,-45.0,0.0,21.827,1.1746e-06,0.086522,0.25742,0.42814,0.16792,0.0049497,0.06338,1805.1,4.0166,1.0955,8.6465e-06,0.0,0.0,-2.4455e-06,0.0,0.0,-0.029481,1.2123e-06,-2.219e-06,2.0092e-05,0.0,-6.4805e-06,0.0,-1.9405e-06,0.0044923,-1.6174e-05,8.3493e-06,1.5021e-05,-1.3372e-07,-5.6159e-07,9.1422e-08,0.020743,1.9e-05,-2.8663e-05,7.1108e-06,0.0,0.0,0.003643,-7.3179e-06,6.091e-06,2.6872e-07,6.8575e-08,-0.00054507,8.13e-08,2.4699e-06,8.609799999999998e-07,0.00068415,4.2111e-07,2.5079e-06,329.26,0.0,0.0,0.00044231,-7.425399999999998e-05,0.00024099,3.894788925513287e-05,9.352095092846538e-06,0.0535035181310073,0.0954314885066132,0.2061468410008931,0.1729344548931936,0.0030559517151763,0.0507423856582737,0.001859004195615,4.136544375440694e-06,1.1282140027125631e-06,1.21577236207005e-05,0.4162606334328804,55.93205679839429,0.1655145569706081,0.1551888034760464,0.1655145569706081,0.1636635518224464
109,109,109,109,109,109,109,109,109,109,109,109.0,60.0,80.0,0.0,45.0,21.734,1.2493e-06,0.073956,0.26873,0.44212,0.16559,0.0045371,0.056735,1463.2,3.0278,0.8256,8.5582e-06,0.0,0.0,-2.4148e-06,0.0,0.0,-0.029025,9.6945e-07,-2.3776e-06,1.999e-05,0.0,-6.4095e-06,0.0,-1.8775e-06,0.0045353,-1.6093e-05,7.7796e-06,1.4958e-05,-1.9546e-07,-5.2683e-07,1.1817e-07,0.020288,1.866e-05,-2.8041e-05,7.061e-06,0.0,0.0,0.0035223,-7.0548e-06,6.3899e-06,2.3655e-07,5.6367e-08,-0.00050562,1.2673e-07,2.2939e-06,7.7532e-07,0.00061446,5.1135e-07,2.4123e-06,322.92,0.0,0.0,0.00043026,-7.0594e-05,0.00023846,4.599315215792525e-05,6.522758906817959e-06,0.0451715213918157,0.0984013548243294,0.2102647904295609,0.1684413540213307,0.0027668236303397,0.0448647466958265,0.0014883953693098,3.0799367818454336e-06,8.398163046078307e-07,8.479586578863345e-06,0.4285360983867569,49.50064723859763,0.1861011440093596,0.1690323873999257,0.1861011440093596,0.1840944609874696
110,110,110,110,110,110,110,110,110,110,110,110.0,60.0,80.0,45.0,90.0,21.661,1.5003e-06,0.062655,0.28535,0.43276,0.15303,0.0032823,0.044175,577.81,1.0901,0.29659,7.6093e-06,0.0,0.0,-2.099e-06,0.0,0.0,-0.025616,3.1935e-07,-2.3703e-06,1.7807e-05,0.0,-5.5099e-06,0.0,-1.5528e-06,0.0043528,-1.4808e-05,5.5364e-06,1.3428e-05,-3.1265e-07,-3.9613e-07,1.6834e-07,0.017489,1.6442e-05,-2.3951e-05,6.1567e-06,0.0,0.0,0.0029611,-5.7078e-06,6.471e-06,1.4782e-07,2.6509e-08,-0.0003757,1.936e-07,1.6707e-06,5.28e-07,0.00040717,6.6369e-07,1.9783e-06,283.36,0.0,0.0,0.0003738,-5.7109e-05,0.00021364,3.7384484015421526e-05,2.7788577198800323e-06,0.0367406475052686,0.1003142360530056,0.1975937815302706,0.1494482945283666,0.0019216804186764,0.0335374846139943,0.0005642862122552,1.06458593651815e-06,2.8964823677820205e-07,3.612515035844042e-06,0.4798344590472179,37.91977260511272,0.24443622722304761,0.20257962790098077,0.24443622722304761,0.243380129453514
111,111,111,111,111,111,111,111,111,111,111,111.0,60.0,80.0,90.0,135.0,21.681,1.5428e-06,0.052287,0.27233,0.44166,0.16028,0.0028837,0.041798,467.97,0.96678,0.26293,7.282299999999999e-06,0.0,0.0,-1.9972e-06,0.0,0.0,-0.024526,2.4434e-07,-2.3108e-06,1.7037e-05,0.0,-5.2328e-06,0.0,-1.4701e-06,0.0042353,-1.4316e-05,5.0839e-06,1.2878e-05,-3.2015e-07,-3.6988e-07,1.6992e-07,0.016677,1.5793e-05,-2.275e-05,5.8633e-06,0.0,0.0,0.002809,-5.4e-06,6.2959e-06,1.3416e-07,2.272e-08,-0.00035077,1.919e-07,1.5501e-06,4.8533e-07,0.00037149,6.6389e-07,1.8721e-06,271.5,0.0,0.0,0.00035916,-5.4284e-05,0.00020544,5.562642323762812e-05,2.1965611160345283e-06,0.0315608732144319,0.0985472236917617,0.2075766234377296,0.1611231460571825,0.0017378695904245,0.0326643217103667,0.0004704317360892,9.718657046740886e-07,2.64313131974139e-07,2.855529450844888e-06,0.4662575958693725,37.595372590352845,0.24572804465010434,0.20733928960010917,0.24572804465010434,0.24371279496792828
112,112,112,112,112,112,112,112,112,112,112,112.0,60.0,80.0,135.0,180.0,21.711,1.5821e-06,0.049747,0.2699,0.44662,0.16352,0.0025016,0.044326,256.05,0.4512,0.12218,7.9129e-06,0.0,0.0,-2.1656e-06,0.0,0.0,-0.026594,1.5469e-07,-2.6325e-06,1.8605e-05,0.0,-5.6968e-06,0.0,-1.5947e-06,0.0046501,-1.558e-05,5.3022e-06,1.4064e-05,-3.7699e-07,-3.9559e-07,1.9001e-07,0.018048,1.711e-05,-2.4708e-05,6.3929e-06,0.0,0.0,0.0030013,-5.7934e-06,7.0234e-06,1.4059e-07,2.234e-08,-0.0003737,2.2018e-07,1.6538e-06,5.1611e-07,0.00038543,7.4288e-07,2.0427e-06,294.38,0.0,0.0,0.00038715,-5.762e-05,0.0002248,7.609577272170103e-05,1.219975480198284e-06,0.0297387315116392,0.0967279648908856,0.2078877029944241,0.1627982515530798,0.0014930874087465,0.0343065418801307,0.0002549198404486,4.4920848275898746e-07,1.2164071902369922e-07,1.5859681242577692e-06,0.4667133273551173,36.32788986139594,0.25856166279526593,0.2140921530119186,0.25856166279526593,0.25760884446804844
113,113,113,113,113,113,113,113,113,113,113,113.0,80.0,90.0,-180.0,180.0,21.719,1.4639e-06,0.065698,0.26777,0.43846,0.15711,0.0027167,0.049327,729.96,1.26,0.34297,2.0293e-06,0.0,0.0,-5.6113e-07,0.0,0.0,-0.0070041,7.979799999999998e-08,-4.2224e-07,4.646e-06,0.0,-1.4549e-06,0.0,-4.1603e-07,0.0012462,-3.881e-06,1.3894e-06,3.4934e-06,-7.7803e-08,-1.0638e-07,4.2646e-08,0.0046869,4.3299e-06,-6.3354e-06,1.6247e-06,0.0,0.0,0.00082511,-1.5111e-06,1.6515e-06,4.0723e-08,8.017299999999998e-09,-9.6377e-05,4.8357e-08,4.5166e-07,1.4517e-07,0.0001159,1.7746e-07,5.2296e-07,76.346,0.0,0.0,9.8388e-05,-1.4946e-05,5.5438e-05,0.0001366786588887,0.0,0.0450359376951707,0.1100430454578314,0.234030321602453,0.1793635549344441,0.0018593474995167,0.0437778693240944,0.0008333538320918,1.438470366096363e-06,3.915493503651346e-07,0.0,0.3849180609757924,40.596572400423895,0.23759746348153815,0.21321607213076563,0.23759746348153815,0.2354177494978547
